name,id,author,description,fields
Windows Event Log Security 4776,1da9092a-c795-4a26-ace8-d43855524e96,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4776,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; PackageName; ProcessID; RecordNumber; Source_Workstation; Status; SystemTime; System_Props_Xml; TargetUserName; Target_User_Name; Task; ThreadID; Version; Workstation; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; signature; signature_id; source; sourcetype; splunk_server; src; src_nt_host; status; subject; ta_windows_action; ta_windows_status; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4781,9732ffe7-ebce-4557-865c-1725a0f633cb,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4781,_time; ActivityID; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; NewTargetUserName; OldTargetUserName; Opcode; PrivilegeList; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; Target_Domain; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_name; vendor; vendor_product
Windows Event Log Security 4794,ec7da74f-274a-4bde-aa0e-15c68aca0426,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4794,_time; ActivityID; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; Source_Workstation; Status; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; Workstation; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src; src_nt_domain; src_nt_host; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; ta_windows_status; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4798,29e97f72-eb2e-400e-b0c9-81277547e43b,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4798,_time; ActivityID; CallerProcessId; CallerProcessName; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; product; punct; session_id; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4876,4a78722a-9cd9-44e8-b010-dffad5c7f170,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4876,_time; ActivityID; BackupType; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4886,c5abd97d-b468-451f-bd65-b4f97efa4ecc,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4886,_time; ActivityID; Attributes; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; RequestId; Requester; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; signature; signature_id; source; sourcetype; splunk_server; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4887,994c7b19-a623-4231-9818-f00e453b9a75,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4887,_time; ActivityID; Attributes; Channel; Computer; Disposition; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; RequestId; Requester; Subject; SubjectKeyIdentifier; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; signature; signature_id; source; sourcetype; splunk_server; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 5136,7ba3737e-231e-455d-824e-cd077749f835,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 5136,_time; ActivityID; AppCorrelationID; AttributeLDAPDisplayName; AttributeSyntaxOID; AttributeValue; Caller_Domain; Caller_User_Name; Channel; Computer; DSName; DSType; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; ObjectClass; ObjectDN; ObjectGUID; OpCorrelationID; Opcode; OperationType; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 5137,64ed7bb1-9c3c-4355-ac08-b506ec3b053e,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 5137,_time; AppCorrelationID; Caller_Domain; Caller_User_Name; Channel; Computer; DSName; DSType; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; ObjectClass; ObjectDN; ObjectGUID; OpCorrelationID; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 5140,93e0ca09-e4b8-4da6-872a-d0127c4d2b22,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 5140,_time; AccessList; AccessMask; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; Logon_ID; Name; ObjectType; Opcode; ProcessID; RecordNumber; ShareName; Source_Port; Source_Workstation; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; file_name; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_domain; src_nt_host; src_port; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 5141,eafb35fa-f034-4be3-8508-d9173a73c0a1,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 5141,_time; ActivityID; AppCorrelationID; Caller_Domain; Caller_User_Name; Channel; Computer; DSName; DSType; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Logon_ID; Name; ObjectClass; ObjectDN; ObjectGUID; OpCorrelationID; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; TreeDelete; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 5145,0746479b-7b82-4d7e-8811-0b35da00f798,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 5145,_time; AccessList; AccessMask; AccessReason; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; Logon_ID; Name; ObjectType; Opcode; ProcessID; RecordNumber; RelativeTargetName; ShareLocalPath; ShareName; Source_Port; Source_Workstation; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; file_name; file_path; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_domain; src_nt_host; src_port; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log System 4720,f01d4758-05c8-4ac4-a9a5-33500dd5eb6c,"Patrick Bareiss, Splunk",Event source object for Windows Event Log System 4720,_time; Account_Domain; Account_Expires; Account_Name; Allowed_To_Delegate_To; CategoryString; ComputerName; Display_Name; Error_Code; EventCode; EventType; Home_Directory; Home_Drive; Keywords; LogName; Logon_Hours; Logon_ID; MSADChangedAttributes; Message; New_UAC_Value; Old_UAC_Value; OpCode; Password_Last_Set; Primary_Group_ID; Profile_Path; RecordNumber; SAM_Account_Name; SID_History; Script_Path; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; TaskCategory; Type; User_Parameters; User_Principal_Name; User_Workstations; action; app; body; category; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; msad_action; name; object_category; product; punct; result; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group_id; vendor; vendor_product
Windows Event Log System 4726,05e6b2df-b50e-441b-8ac8-565f2e80d62f,"Patrick Bareiss, Splunk",Event source object for Windows Event Log System 4726,_time; Account_Domain; Account_Name; CategoryString; ComputerName; Error_Code; EventCode; EventType; Keywords; LogName; Logon_ID; Message; OpCode; RecordNumber; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; Target_Account_Domain; Target_Account_Name; Target_Security_ID; TaskCategory; Type; action; app; body; category; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; msad_action; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log System 7036,a6e9b34f-1507-4fa1-a4ba-684d1b676a34,"Patrick Bareiss, Splunk",Event source object for Windows Event Log System 7036,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventRecordID; EventSourceName; Guid; Keywords; Level; Name; Opcode; ProcessID; Qualifiers; RecordNumber; ServiceName; SystemTime; System_Props_Xml; Task; ThreadID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; param1; param2; product; punct; service; service_name; signature_id; source; sourcetype; splunk_server; status; tag; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
